code_insee,code_postal,code_departement,code_region,nom_commune,nom_commune_complet,nom_departement,nom_region,latitude,longitude,population,superficie_km2
12218,12320,12,76,CONQUES EN ROUERGUE,CONQUES EN ROUERGUE,Aveyron,Occitanie,,,,
12219,12130,12,76,STE EULALIE D OLT,STE EULALIE D OLT,Aveyron,Occitanie,,,,
12220,12230,12,76,STE EULALIE DE CERNON,STE EULALIE DE CERNON,Aveyron,Occitanie,,,,
12221,12320,12,76,ST FELIX DE LUNEL,ST FELIX DE LUNEL,Aveyron,Occitanie,,,,
12222,12400,12,76,ST FELIX DE SORGUES,ST FELIX DE SORGUES,Aveyron,Occitanie,,,,
12223,12210,12,76,ARGENCES EN AUBRAC,ARGENCES EN AUBRAC,Aveyron,Occitanie,,,,
12223,12420,12,76,ARGENCES EN AUBRAC,ARGENCES EN AUBRAC,Aveyron,Occitanie,,,,
12224,12130,12,76,ST GENIEZ D OLT ET D AUBRAC,ST GENIEZ D OLT ET D AUBRAC,Aveyron,Occitanie,,,,
12225,12100,12,76,ST GEORGES DE LUZENCON,ST GEORGES DE LUZENCON,Aveyron,Occitanie,,,,
12226,12140,12,76,ST HIPPOLYTE,ST HIPPOLYTE,Aveyron,Occitanie,,,,
12227,12260,12,76,ST IGEST,ST IGEST,Aveyron,Occitanie,,,,
12228,12480,12,76,ST IZAIRE,ST IZAIRE,Aveyron,Occitanie,,,,
12229,12250,12,76,ST JEAN D ALCAPIES,ST JEAN D ALCAPIES,Aveyron,Occitanie,,,,
12230,12170,12,76,ST JEAN DELNOUS,ST JEAN DELNOUS,Aveyron,Occitanie,,,,
12231,12230,12,76,ST JEAN DU BRUEL,ST JEAN DU BRUEL,Aveyron,Occitanie,,,,
12232,12250,12,76,ST JEAN ET ST PAUL,ST JEAN ET ST PAUL,Aveyron,Occitanie,,,,
12233,12550,12,76,ST JUERY,ST JUERY,Aveyron,Occitanie,,,,
12234,12120,12,76,STE JULIETTE SUR VIAUR,STE JULIETTE SUR VIAUR,Aveyron,Occitanie,,,,
12235,12170,12,76,ST JUST SUR VIAUR,ST JUST SUR VIAUR,Aveyron,Occitanie,,,,
12235,12800,12,76,ST JUST SUR VIAUR,ST JUST SUR VIAUR,Aveyron,Occitanie,,,,
12236,12620,12,76,ST LAURENT DE LEVEZOU,ST LAURENT DE LEVEZOU,Aveyron,Occitanie,,,,
12237,12560,12,76,ST LAURENT D OLT,ST LAURENT D OLT,Aveyron,Occitanie,,,,
12238,12780,12,76,ST LEONS,ST LEONS,Aveyron,Occitanie,,,,
12239,12130,12,76,ST MARTIN DE LENNE,ST MARTIN DE LENNE,Aveyron,Occitanie,,,,
12240,12300,12,76,ST PARTHEM,ST PARTHEM,Aveyron,Occitanie,,,,
12241,12850,12,76,STE RADEGONDE,STE RADEGONDE,Aveyron,Occitanie,,,,
12242,12200,12,76,ST REMY,ST REMY,Aveyron,Occitanie,,,,
12243,12490,12,76,ST ROME DE CERNON,ST ROME DE CERNON,Aveyron,Occitanie,,,,
12244,12490,12,76,ST ROME DE TARN,ST ROME DE TARN,Aveyron,Occitanie,,,,
12246,12300,12,76,ST SANTIN,ST SANTIN,Aveyron,Occitanie,,,,
12247,12560,12,76,ST SATURNIN DE LENNE,ST SATURNIN DE LENNE,Aveyron,Occitanie,,,,
12248,12380,12,76,ST SERNIN SUR RANCE,ST SERNIN SUR RANCE,Aveyron,Occitanie,,,,
12249,12370,12,76,ST SEVER DU MOUSTIER,ST SEVER DU MOUSTIER,Aveyron,Occitanie,,,,
12250,12460,12,76,ST SYMPHORIEN DE THENIERES,ST SYMPHORIEN DE THENIERES,Aveyron,Occitanie,,,,
12251,12400,12,76,ST VICTOR ET MELVIEU,ST VICTOR ET MELVIEU,Aveyron,Occitanie,,,,
12252,12260,12,76,SALLES COURBATIES,SALLES COURBATIES,Aveyron,Occitanie,,,,
12253,12410,12,76,SALLES CURAN,SALLES CURAN,Aveyron,Occitanie,,,,
12254,12330,12,76,SALLES LA SOURCE,SALLES LA SOURCE,Aveyron,Occitanie,,,,
12255,12120,12,76,SALMIECH,SALMIECH,Aveyron,Occitanie,,,,
12256,12260,12,76,SALVAGNAC CAJARC,SALVAGNAC CAJARC,Aveyron,Occitanie,,,,
12257,12700,12,76,CAUSSE ET DIEGE,CAUSSE ET DIEGE,Aveyron,Occitanie,,,,
12258,12440,12,76,LA SALVETAT PEYRALES,LA SALVETAT PEYRALES,Aveyron,Occitanie,,,,
12259,12200,12,76,SANVENSA,SANVENSA,Aveyron,Occitanie,,,,
12260,12230,12,76,SAUCLIERES,SAUCLIERES,Aveyron,Occitanie,,,,
12261,12260,12,76,SAUJAC,SAUJAC,Aveyron,Occitanie,,,,
12262,12800,12,76,SAUVETERRE DE ROUERGUE,SAUVETERRE DE ROUERGUE,Aveyron,Occitanie,,,,
12263,12200,12,76,SAVIGNAC,SAVIGNAC,Aveyron,Occitanie,,,,
12264,12740,12,76,SEBAZAC CONCOURES,SEBAZAC CONCOURES,Aveyron,Occitanie,,,,
12265,12190,12,76,SEBRAZAC,SEBRAZAC,Aveyron,Occitanie,,,,
12266,12290,12,76,SEGUR,SEGUR,Aveyron,Occitanie,,,,
12267,12170,12,76,LA SELVE,LA SELVE,Aveyron,Occitanie,,,,
12268,12320,12,76,SENERGUES,SENERGUES,Aveyron,Occitanie,,,,
12269,12380,12,76,LA SERRE,LA SERRE,Aveyron,Occitanie,,,,
12270,12150,12,76,SEVERAC D AVEYRON,SEVERAC D AVEYRON,Aveyron,Occitanie,,,,
12272,12700,12,76,SONNAC,SONNAC,Aveyron,Occitanie,,,,
12273,12210,12,76,SOULAGES BONNEVAL,SOULAGES BONNEVAL,Aveyron,Occitanie,,,,
12274,12360,12,76,SYLVANES,SYLVANES,Aveyron,Occitanie,,,,
12275,12360,12,76,TAURIAC DE CAMARES,TAURIAC DE CAMARES,Aveyron,Occitanie,,,,
12276,12800,12,76,TAURIAC DE NAUCELLE,TAURIAC DE NAUCELLE,Aveyron,Occitanie,,,,
12277,12600,12,76,TAUSSAC,TAUSSAC,Aveyron,Occitanie,,,,
12278,12440,12,76,TAYRAC,TAYRAC,Aveyron,Occitanie,,,,
12280,12600,12,76,THERONDELS,THERONDELS,Aveyron,Occitanie,,,,
12281,12200,12,76,TOULONJAC,TOULONJAC,Aveyron,Occitanie,,,,
12282,12250,12,76,TOURNEMIRE,TOURNEMIRE,Aveyron,Occitanie,,,,
12283,12290,12,76,TREMOUILLES,TREMOUILLES,Aveyron,Occitanie,,,,
12284,12430,12,76,LE TRUEL,LE TRUEL,Aveyron,Occitanie,,,,
12286,12400,12,76,VABRES L ABBAYE,VABRES L ABBAYE,Aveyron,Occitanie,,,,
12287,12200,12,76,VAILHOURLES,VAILHOURLES,Aveyron,Occitanie,,,,
12288,12330,12,76,VALADY,VALADY,Aveyron,Occitanie,,,,
12289,12220,12,76,VALZERGUES,VALZERGUES,Aveyron,Occitanie,,,,
12290,12220,12,76,VAUREILLES,VAUREILLES,Aveyron,Occitanie,,,,
12291,12520,12,76,VERRIERES,VERRIERES,Aveyron,Occitanie,,,,
12292,12400,12,76,VERSOLS ET LAPEYRE,VERSOLS ET LAPEYRE,Aveyron,Occitanie,,,,
12293,12720,12,76,VEYREAU,VEYREAU,Aveyron,Occitanie,,,,
12294,12780,12,76,VEZINS DE LEVEZOU,VEZINS DE LEVEZOU,Aveyron,Occitanie,,,,
12295,12250,12,76,VIALA DU PAS DE JAUX,VIALA DU PAS DE JAUX,Aveyron,Occitanie,,,,
12296,12490,12,76,VIALA DU TARN,VIALA DU TARN,Aveyron,Occitanie,,,,
12297,12290,12,76,LE VIBAL,LE VIBAL,Aveyron,Occitanie,,,,
12298,12580,12,76,VILLECOMTAL,VILLECOMTAL,Aveyron,Occitanie,,,,
12299,12430,12,76,VILLEFRANCHE DE PANAT,VILLEFRANCHE DE PANAT,Aveyron,Occitanie,,,,
12300,12200,12,76,VILLEFRANCHE DE ROUERGUE,VILLEFRANCHE DE ROUERGUE,Aveyron,Occitanie,,,,
12301,12260,12,76,VILLENEUVE,VILLENEUVE,Aveyron,Occitanie,,,,
12303,12310,12,76,VIMENET,VIMENET,Aveyron,Occitanie,,,,
12305,12110,12,76,VIVIEZ,VIVIEZ,Aveyron,Occitanie,,,,
12307,12410,12,76,CURAN,CURAN,Aveyron,Occitanie,,,,
13001,13080,13,93,AIX EN PROVENCE,AIX EN PROVENCE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13001,13090,13,93,AIX EN PROVENCE,AIX EN PROVENCE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13001,13100,13,93,AIX EN PROVENCE,AIX EN PROVENCE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13001,13290,13,93,AIX EN PROVENCE,AIX EN PROVENCE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13001,13540,13,93,AIX EN PROVENCE,AIX EN PROVENCE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13002,13190,13,93,ALLAUCH,ALLAUCH,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13003,13980,13,93,ALLEINS,ALLEINS,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13004,13104,13,93,ARLES,ARLES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13004,13123,13,93,ARLES,ARLES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13004,13129,13,93,ARLES,ARLES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13004,13200,13,93,ARLES,ARLES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13004,13280,13,93,ARLES,ARLES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13005,13400,13,93,AUBAGNE,AUBAGNE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13006,13930,13,93,AUREILLE,AUREILLE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13007,13390,13,93,AURIOL,AURIOL,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13008,13121,13,93,AURONS,AURONS,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13009,13330,13,93,LA BARBEN,LA BARBEN,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13010,13570,13,93,BARBENTANE,BARBENTANE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13011,13520,13,93,LES BAUX DE PROVENCE,LES BAUX DE PROVENCE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13012,13100,13,93,BEAURECUEIL,BEAURECUEIL,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13013,13720,13,93,BELCODENE,BELCODENE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13014,13130,13,93,BERRE L ETANG,BERRE L ETANG,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13015,13320,13,93,BOUC BEL AIR,BOUC BEL AIR,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13016,13720,13,93,LA BOUILLADISSE,LA BOUILLADISSE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13017,13150,13,93,BOULBON,BOULBON,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13018,13440,13,93,CABANNES,CABANNES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13019,13480,13,93,CABRIES,CABRIES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13020,13950,13,93,CADOLIVE,CADOLIVE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13021,13620,13,93,CARRY LE ROUET,CARRY LE ROUET,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13022,13260,13,93,CASSIS,CASSIS,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13023,13600,13,93,CEYRESTE,CEYRESTE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13024,13350,13,93,CHARLEVAL,CHARLEVAL,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13025,13790,13,93,CHATEAUNEUF LE ROUGE,CHATEAUNEUF LE ROUGE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13026,13220,13,93,CHATEAUNEUF LES MARTIGUES,CHATEAUNEUF LES MARTIGUES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13027,13160,13,93,CHATEAURENARD,CHATEAURENARD,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13028,13600,13,93,LA CIOTAT,LA CIOTAT,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13029,13250,13,93,CORNILLON CONFOUX,CORNILLON CONFOUX,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13030,13780,13,93,CUGES LES PINS,CUGES LES PINS,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13031,13112,13,93,LA DESTROUSSE,LA DESTROUSSE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13032,13510,13,93,EGUILLES,EGUILLES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13033,13820,13,93,ENSUES LA REDONNE,ENSUES LA REDONNE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13034,13810,13,93,EYGALIERES,EYGALIERES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13035,13430,13,93,EYGUIERES,EYGUIERES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13036,13630,13,93,EYRAGUES,EYRAGUES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13037,13580,13,93,LA FARE LES OLIVIERS,LA FARE LES OLIVIERS,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13038,13990,13,93,FONTVIEILLE,FONTVIEILLE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13039,13270,13,93,FOS SUR MER,FOS SUR MER,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13040,13710,13,93,FUVEAU,FUVEAU,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13041,13120,13,93,GARDANNE,GARDANNE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13042,13420,13,93,GEMENOS,GEMENOS,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13043,13180,13,93,GIGNAC LA NERTHE,GIGNAC LA NERTHE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13044,13450,13,93,GRANS,GRANS,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13045,13690,13,93,GRAVESON,GRAVESON,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13046,13850,13,93,GREASQUE,GREASQUE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13047,13118,13,93,ISTRES,ISTRES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13047,13800,13,93,ISTRES,ISTRES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13048,13490,13,93,JOUQUES,JOUQUES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13049,13113,13,93,LAMANON,LAMANON,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13050,13410,13,93,LAMBESC,LAMBESC,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13051,13680,13,93,LANCON PROVENCE,LANCON PROVENCE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13052,13910,13,93,MAILLANE,MAILLANE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13053,13370,13,93,MALLEMORT,MALLEMORT,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13054,13700,13,93,MARIGNANE,MARIGNANE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13056,13117,13,93,MARTIGUES,MARTIGUES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13056,13500,13,93,MARTIGUES,MARTIGUES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13057,13103,13,93,MAS BLANC DES ALPILLES,MAS BLANC DES ALPILLES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13058,13520,13,93,MAUSSANE LES ALPILLES,MAUSSANE LES ALPILLES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13059,13650,13,93,MEYRARGUES,MEYRARGUES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13060,13590,13,93,MEYREUIL,MEYREUIL,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13061,13150,13,93,ST PIERRE DE MEZOARGUES,ST PIERRE DE MEZOARGUES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13062,13105,13,93,MIMET,MIMET,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13063,13140,13,93,MIRAMAS,MIRAMAS,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13064,13940,13,93,MOLLEGES,MOLLEGES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13065,13890,13,93,MOURIES,MOURIES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13066,13550,13,93,NOVES,NOVES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13067,13660,13,93,ORGON,ORGON,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13068,13520,13,93,PARADOU,PARADOU,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13069,13330,13,93,PELISSANNE,PELISSANNE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13070,13821,13,93,LA PENNE SUR HUVEAUNE,LA PENNE SUR HUVEAUNE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13071,13170,13,93,LES PENNES MIRABEAU,LES PENNES MIRABEAU,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13072,13790,13,93,PEYNIER,PEYNIER,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13073,13124,13,93,PEYPIN,PEYPIN,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13074,13860,13,93,PEYROLLES EN PROVENCE,PEYROLLES EN PROVENCE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13075,13380,13,93,PLAN DE CUQUES,PLAN DE CUQUES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13076,13750,13,93,PLAN D ORGON,PLAN D ORGON,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13077,13110,13,93,PORT DE BOUC,PORT DE BOUC,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13078,13230,13,93,PORT ST LOUIS DU RHONE,PORT ST LOUIS DU RHONE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13079,13114,13,93,PUYLOUBIER,PUYLOUBIER,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13080,13610,13,93,LE PUY STE REPARADE,LE PUY STE REPARADE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13081,13340,13,93,ROGNAC,ROGNAC,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13082,13840,13,93,ROGNES,ROGNES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13083,13870,13,93,ROGNONAS,ROGNONAS,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13084,13640,13,93,LA ROQUE D ANTHERON,LA ROQUE D ANTHERON,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13085,13830,13,93,ROQUEFORT LA BEDOULE,ROQUEFORT LA BEDOULE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13086,13360,13,93,ROQUEVAIRE,ROQUEVAIRE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13087,13790,13,93,ROUSSET,ROUSSET,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13088,13740,13,93,LE ROVE,LE ROVE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13089,13670,13,93,ST ANDIOL,ST ANDIOL,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13090,13100,13,93,ST ANTONIN SUR BAYON,ST ANTONIN SUR BAYON,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13091,13760,13,93,ST CANNAT,ST CANNAT,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13092,13250,13,93,ST CHAMAS,ST CHAMAS,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13093,13610,13,93,ST ESTEVE JANSON,ST ESTEVE JANSON,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13094,13103,13,93,ST ETIENNE DU GRES,ST ETIENNE DU GRES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13095,13100,13,93,ST MARC JAUMEGARDE,ST MARC JAUMEGARDE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13096,13460,13,93,SAINTES MARIES DE LA MER,SAINTES MARIES DE LA MER,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13097,13310,13,93,ST MARTIN DE CRAU,ST MARTIN DE CRAU,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13098,13920,13,93,ST MITRE LES REMPARTS,ST MITRE LES REMPARTS,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13099,13115,13,93,ST PAUL LES DURANCE,ST PAUL LES DURANCE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13100,13210,13,93,ST REMY DE PROVENCE,ST REMY DE PROVENCE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13101,13119,13,93,ST SAVOURNIN,ST SAVOURNIN,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13102,13730,13,93,ST VICTORET,ST VICTORET,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13103,13300,13,93,SALON DE PROVENCE,SALON DE PROVENCE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13104,13960,13,93,SAUSSET LES PINS,SAUSSET LES PINS,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13105,13560,13,93,SENAS,SENAS,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13106,13240,13,93,SEPTEMES LES VALLONS,SEPTEMES LES VALLONS,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13107,13109,13,93,SIMIANE COLLONGUE,SIMIANE COLLONGUE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13108,13150,13,93,TARASCON,TARASCON,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13109,13100,13,93,LE THOLONET,LE THOLONET,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13110,13530,13,93,TRETS,TRETS,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13111,13126,13,93,VAUVENARGUES,VAUVENARGUES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13112,13880,13,93,VELAUX,VELAUX,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13113,13770,13,93,VENELLES,VENELLES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13114,13122,13,93,VENTABREN,VENTABREN,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13115,13116,13,93,VERNEGUES,VERNEGUES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13116,13670,13,93,VERQUIERES,VERQUIERES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13117,13127,13,93,VITROLLES,VITROLLES,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13118,13111,13,93,COUDOUX,COUDOUX,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13119,13470,13,93,CARNOUX EN PROVENCE,CARNOUX EN PROVENCE,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13201,13001,13,93,MARSEILLE 01,MARSEILLE 01,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13202,13002,13,93,MARSEILLE 02,MARSEILLE 02,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13203,13003,13,93,MARSEILLE 03,MARSEILLE 03,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13204,13004,13,93,MARSEILLE 04,MARSEILLE 04,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13205,13005,13,93,MARSEILLE 05,MARSEILLE 05,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13206,13006,13,93,MARSEILLE 06,MARSEILLE 06,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13207,13007,13,93,MARSEILLE 07,MARSEILLE 07,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13208,13008,13,93,MARSEILLE 08,MARSEILLE 08,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13209,13009,13,93,MARSEILLE 09,MARSEILLE 09,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13210,13010,13,93,MARSEILLE 10,MARSEILLE 10,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13211,13011,13,93,MARSEILLE 11,MARSEILLE 11,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13212,13012,13,93,MARSEILLE 12,MARSEILLE 12,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13213,13013,13,93,MARSEILLE 13,MARSEILLE 13,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13214,13014,13,93,MARSEILLE 14,MARSEILLE 14,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13215,13015,13,93,MARSEILLE 15,MARSEILLE 15,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
13216,13016,13,93,MARSEILLE 16,MARSEILLE 16,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,,,
14001,14600,14,28,ABLON,ABLON,Calvados,Normandie,,,,
14003,14400,14,28,AGY,AGY,Calvados,Normandie,,,,
14005,14190,14,28,VALAMBRAY,VALAMBRAY,Calvados,Normandie,,,,
14005,14370,14,28,VALAMBRAY,VALAMBRAY,Calvados,Normandie,,,,
14005,14540,14,28,VALAMBRAY,VALAMBRAY,Calvados,Normandie,,,,
14006,14210,14,28,AMAYE SUR ORNE,AMAYE SUR ORNE,Calvados,Normandie,,,,
14007,14310,14,28,AMAYE SUR SEULLES,AMAYE SUR SEULLES,Calvados,Normandie,,,,
14009,14860,14,28,AMFREVILLE,AMFREVILLE,Calvados,Normandie,,,,
14012,14430,14,28,ANGERVILLE,ANGERVILLE,Calvados,Normandie,,,,
14014,14610,14,28,COLOMBY ANGUERNY,COLOMBY ANGUERNY,Calvados,Normandie,,,,
14015,14610,14,28,ANISY,ANISY,Calvados,Normandie,,,,
14016,14430,14,28,ANNEBAULT,ANNEBAULT,Calvados,Normandie,,,,
14019,14400,14,28,ARGANCHY,ARGANCHY,Calvados,Normandie,,,,
14020,14370,14,28,ARGENCES,ARGENCES,Calvados,Normandie,,,,
14021,14117,14,28,ARROMANCHES LES BAINS,ARROMANCHES LES BAINS,Calvados,Normandie,,,,
14022,14960,14,28,ASNELLES,ASNELLES,Calvados,Normandie,,,,
